itens.id,itens.codigoVenda,itens.codigoIten,itens.quantidade,itens.produto,itens.valorUnidade,itens.valorTotal,itens.dataRegistro,itens.status,itens.data_check_iten,itens.obs
612,160418505115,90,2,Sapato c/ luva,8.9,17.8,2016-04-18 15:51:54,False,<NULL>, 
613,160418235415,90,10,Sapato c/ luva,8.9,89.0,2016-04-18 15:54:28,False,<NULL>, 
614,160419413707,2000,60,Camiseta lisa,6.0,360.0,2016-04-19 07:37:56,False,<NULL>, 
615,160419413707,400,50,Kit camiseta 3 peças,23.0,1150.0,2016-04-19 07:38:10,False,<NULL>, 
616,160419545307,1200,2,Kit Calcinha de Malha 3 peças,18.9,37.8,2016-04-19 07:54:10,False,<NULL>, 
617,160419545307,3008,3,Kit Calcinha Camiseta e Sapatilha,27.9,83.7,2016-04-19 07:54:19,False,<NULL>, 
618,160419545307,500,3,Kit Cheirinho c/ 03 peças,19.5,58.5,2016-04-19 07:54:39,False,<NULL>, 
619,160419545307,350,3,Kit Cheirinho de malha c/ 03 peças,15.6,46.8,2016-04-19 07:54:47,False,<NULL>, 
620,160419545307,2000,16,Camiseta lisa,6.0,96.0,2016-04-19 07:54:59,False,<NULL>, 
621,160419545307,910,6,Shortinho individual ,6.9,41.4,2016-04-19 07:55:07,False,<NULL>, 
622,160419545307,200,3,Pano de xixi individual ,14.0,42.0,2016-04-19 07:55:16,False,<NULL>, 
623,160419545307,80,2,Pano de xixi individual (malha),13.0,26.0,2016-04-19 07:55:29,False,<NULL>, 
624,160419545307,700,3,Kit calcinha e camiseta,17.4,52.2,2016-04-19 07:55:36,False,<NULL>, 
625,160419545307,930,3,Kit Cueca e Camiseta ,15.9,47.7,2016-04-19 07:55:43,False,<NULL>, 
626,160419545307,740,2,"Kit short, camiseta e Tiara ",22.5,45.0,2016-04-19 07:55:51,False,<NULL>, 
627,160419545307,3007,3,"Kit Cueca, Camiseta, sapato tecido ",26.5,79.5,2016-04-19 07:55:59,False,<NULL>, 
628,160419545307,2229,3,"Touca, sapato, luva ",15.0,45.0,2016-04-19 07:56:08,False,<NULL>, 
629,160419545307,90,10,Sapato c/ luva,8.9,89.0,2016-04-19 07:56:14,False,<NULL>, 
630,160419545307,400,18,Kit camiseta 3 peças,23.0,414.0,2016-04-19 07:56:22,False,<NULL>, 
631,160420040210,400,14,Kit camiseta 3 peças,23.0,322.0,2016-04-20 10:02:40,False,<NULL>, 
632,160420040210,2000,30,Camiseta lisa,6.0,180.0,2016-04-20 10:02:47,False,<NULL>, 
633,160420040210,500,10,Kit Cheirinho c/ 03 peças,19.5,195.0,2016-04-20 10:02:57,False,<NULL>, 
634,160420040210,350,10,Kit Cheirinho de malha c/ 03 peças,15.6,156.0,2016-04-20 10:03:06,False,<NULL>, 
635,160420040210,300,3,Kit Fralda c/ 03 peças,21.0,63.0,2016-04-20 10:03:18,False,<NULL>, 
636,160420040210,240,6,Kit Pano de xixi 02 peças (malha),26.0,156.0,2016-04-20 10:03:37,False,<NULL>, 
637,160420040210,90,60,Sapato c/ luva,8.9,534.0,2016-04-20 10:03:48,False,<NULL>, 
638,160420040210,1200,4,Kit Calcinha de Malha 3 peças,18.9,75.6,2016-04-20 10:04:01,False,<NULL>, 
639,160420040210,940,4,Kit Cuecas c/ 03 peças,15.0,60.0,2016-04-20 10:04:13,False,<NULL>, 
640,160420040210,930,10,Kit Cueca e Camiseta ,15.9,159.0,2016-04-20 10:04:28,False,<NULL>, 
641,160420040210,910,20,Shortinho individual ,6.9,138.0,2016-04-20 10:04:43,False,<NULL>, 
642,160420410610,400,10,Kit camiseta 3 peças,23.0,230.0,2016-04-20 10:21:56,False,<NULL>, 
643,160420410610,910,20,Shortinho individual ,6.9,138.0,2016-04-20 10:22:23,False,<NULL>, 
644,160420410610,770,12,Kit calçinha malha c/ camiseta,15.0,180.0,2016-04-20 10:22:30,False,<NULL>, 
645,160420410610,700,6,Kit calcinha e camiseta,17.4,104.4,2016-04-20 10:22:46,False,<NULL>, 
646,160420410610,930,3,Kit Cueca e Camiseta ,15.9,47.7,2016-04-20 10:22:56,False,<NULL>, 
647,160420410610,940,3,Kit Cuecas c/ 03 peças,15.0,45.0,2016-04-20 10:23:10,False,<NULL>, 
648,160420410610,350,14,Kit Cheirinho de malha c/ 03 peças,15.6,218.4,2016-04-20 10:23:17,False,<NULL>, 
649,160420410610,5118,7,Kit Cheirinho malha felpuce,16.0,112.0,2016-04-20 10:24:07,False,<NULL>, 
650,160420410610,90,58,Sapato c/ luva,8.9,516.2,2016-04-20 10:24:28,False,<NULL>, 
651,160420410610,330,2,Pano de prato 03 peças ,13.0,26.0,2016-04-20 10:24:43,False,<NULL>, 
653,160429231016,110,06,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,180.0,2016-04-29 16:11:26,False,<NULL>, 
654,160429231016,300,4,Kit Fralda c/ 03 peças,21.0,84.0,2016-04-29 16:11:43,False,<NULL>, 
655,160429231016,240,6,Kit Pano de xixi 02 peças (malha),26.0,156.0,2016-04-29 16:12:02,False,<NULL>, 
656,160429231016,3007,3,"Kit Cueca, Camiseta, sapato tecido ",26.5,79.5,2016-04-29 16:12:38,False,<NULL>, 
657,160429231016,3008,6,Kit Calcinha Camiseta e Sapatilha,27.9,167.4,2016-04-29 16:13:19,False,<NULL>, 
658,160429231016,1190,6,Kit Body s/ manga c/ short,17.9,107.4,2016-04-29 16:13:49,False,<NULL>, 
659,160429231016,2236,6,Bory Ind. c/Barra de Tecido,16.5,99.0,2016-04-29 16:14:22,False,<NULL>, 
660,160429231016,350,4,Kit Cheirinho de malha c/ 03 peças,15.6,62.4,2016-04-29 16:14:50,False,<NULL>, 
661,160429231016,500,6,Kit Cheirinho c/ 03 peças,19.5,117.0,2016-04-29 16:15:06,False,<NULL>, 
662,160429231016,1120,6,Kit Body Mijao Sapato com luva,25.0,150.0,2016-04-29 16:15:44,False,<NULL>, 
663,160429231016,400,18,Kit camiseta 3 peças,23.0,414.0,2016-04-29 16:16:39,False,<NULL>, 
664,160429231016,299,7,Kit Body c/colete e mijão ,25.0,175.0,2016-04-29 16:17:27,False,<NULL>, 
665,160429231016,2216,1,Kit Body c/saia e Tiara,25.0,25.0,2016-04-29 16:17:37,False,<NULL>, 
666,160429231016,5100,6,blusa c/vies individual ,10.5,63.0,2016-04-29 16:18:48,False,<NULL>, 
667,160429231016,2230,6,Touca ,8.0,48.0,2016-04-29 16:18:57,False,<NULL>, 
668,160429231016,910,30,Shortinho individual ,6.9,207.0,2016-04-29 16:19:40,False,<NULL>, 
669,160429231016,1080,14,Mijão individual ,6.6,92.4,2016-04-29 16:20:36,False,<NULL>, 
670,160429231016,2000,11,Camiseta lisa,6.0,66.0,2016-04-29 16:21:23,False,<NULL>, 
671,160429231016,2219,11,Shortinho de tecido ,13.9,152.9,2016-04-29 16:21:53,False,<NULL>, 
672,160429231016,90,7,Sapato c/ luva,8.9,62.3,2016-04-29 16:23:45,False,<NULL>, 
673,160429231016,5116,3,Sapatilha c/ Tiara,15.0,45.0,2016-04-29 16:24:24,False,<NULL>, 
676,160429231016,2301,3,Bata com Sapatilha,37.8,113.4,2016-04-29 16:31:09,False,<NULL>, 
677,160501024108,110,6,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,180.0,2016-05-01 08:41:15,False,<NULL>, 
678,160501024108,300,2,Kit Fralda c/ 03 peças,21.0,42.0,2016-05-01 08:41:26,False,<NULL>, 
679,160501024108,240,4,Kit Pano de xixi 02 peças (malha),26.0,104.0,2016-05-01 08:41:38,False,<NULL>, 
680,160501024108,3007,3,"Kit Cueca, Camiseta, sapato tecido ",26.5,79.5,2016-05-01 08:41:49,False,<NULL>, 
681,160501024108,3008,3,Kit Calcinha Camiseta e Sapatilha,27.9,83.7,2016-05-01 08:42:00,False,<NULL>, 
682,160501024108,1190,3,Kit Body s/ manga c/ short,17.9,53.7,2016-05-01 08:42:19,False,<NULL>, 
683,160501024108,2236,3,Bory Ind. c/Barra de Tecido,16.5,49.5,2016-05-01 08:42:27,False,<NULL>, 
684,160501024108,350,2,Kit Cheirinho de malha c/ 03 peças,15.6,31.2,2016-05-01 08:42:35,False,<NULL>, 
685,160501024108,500,3,Kit Cheirinho c/ 03 peças,19.5,58.5,2016-05-01 08:42:46,False,<NULL>, 
686,160501024108,1120,3,Kit Body Mijao Sapato com luva,25.0,75.0,2016-05-01 08:42:52,False,<NULL>, 
687,160501024108,400,8,Kit camiseta 3 peças,23.0,184.0,2016-05-01 08:42:59,False,<NULL>, 
688,160501024108,299,4,Kit Body c/colete e mijão ,25.0,100.0,2016-05-01 08:43:06,False,<NULL>, 
689,160501024108,2216,1,Kit Body c/saia e Tiara,25.0,25.0,2016-05-01 08:43:20,False,<NULL>, 
690,160501024108,5100,3,blusa c/vies individual ,10.5,31.5,2016-05-01 08:43:28,False,<NULL>, 
691,160501024108,2230,3,Touca ,8.0,24.0,2016-05-01 08:43:38,False,<NULL>, 
692,160501024108,1080,7,Mijão individual ,6.6,46.2,2016-05-01 08:44:14,False,<NULL>, 
693,160501024108,2000,8,Camiseta lisa,6.0,48.0,2016-05-01 08:44:24,False,<NULL>, 
694,160501024108,2219,11,Shortinho de tecido ,13.9,152.9,2016-05-01 08:44:37,False,<NULL>, 
695,160501024108,90,4,Sapato c/ luva,8.9,35.6,2016-05-01 08:44:44,False,<NULL>, 
696,160501024108,5116,3,Sapatilha c/ Tiara,15.0,45.0,2016-05-01 08:44:55,False,<NULL>, 
698,160503572813,910,72,Shortinho individual ,6.9,496.8,2016-05-03 13:29:49,False,<NULL>, 
699,160503572813,190,100,Luva individual ,3.0,300.0,2016-05-03 13:30:11,False,<NULL>, 
700,160503572813,90,120,Sapato c/ luva,8.9,1068.0,2016-05-03 13:30:23,False,<NULL>, 
701,160503572813,300,24,Kit Fralda c/ 03 peças,21.0,504.0,2016-05-03 13:30:34,False,<NULL>, 
702,160503572813,400,24,Kit camiseta 3 peças,23.0,552.0,2016-05-03 13:30:45,False,<NULL>, 
703,160506290015,5098,6,Body Manga longa ,18.0,108.0,2016-05-06 15:00:47,False,<NULL>, 
704,160506290015,5132,8,Body manga curta ind,16.0,128.0,2016-05-06 15:01:02,False,<NULL>, 
705,160506290015,90,16,Sapato c/ luva,8.9,142.4,2016-05-06 15:01:57,False,<NULL>, 
706,160509151409,5098,6,Body Manga longa ,18.0,108.0,2016-05-09 09:14:28,False,<NULL>, 
707,160509151409,5132,8,Body manga curta ind,16.0,128.0,2016-05-09 09:14:41,False,<NULL>, 
708,160509151409,90,16,Sapato c/ luva,8.9,142.4,2016-05-09 09:14:49,False,<NULL>, 
709,160509151409,110,5,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,150.0,2016-05-09 09:15:03,False,<NULL>, 
710,160509151409,650,5,Kit Pagão Baby 02 peças ,20.0,100.0,2016-05-09 09:15:23,False,<NULL>, 
711,160512372609,240,6,Kit Pano de xixi 02 peças (malha),26.0,156.0,2016-05-12 09:26:55,False,<NULL>, 
712,160512372609,650,1,Kit Pagão Baby 02 peças ,20.0,20.0,2016-05-12 09:27:09,False,<NULL>, 
713,160512372609,830,1,Manta bordada - anarruga ,59.5,59.5,2016-05-12 09:27:20,False,<NULL>, 
714,160513361913,1200,04,Kit Calcinha de Malha 3 peças,18.9,75.6,2016-05-13 13:19:59,False,<NULL>, 
715,160513361913,3007,04,"Kit Cueca, Camiseta, sapato tecido ",26.5,106.0,2016-05-13 13:20:16,False,<NULL>, 
716,160513361913,930,06,Kit Cueca e Camiseta ,15.9,95.4,2016-05-13 13:20:31,False,<NULL>, 
717,160513361913,910,20,Shortinho individual ,6.9,138.0,2016-05-13 13:20:50,False,<NULL>, 
718,160513361913,2000,40,Camiseta lisa,6.0,240.0,2016-05-13 13:21:03,False,<NULL>, 
719,160513361913,400,14,Kit camiseta 3 peças,23.0,322.0,2016-05-13 13:21:12,False,<NULL>, 
720,160514404312,170,8,Kit Pano de xixi 03 peças,42.0,336.0,2016-05-14 12:44:05,False,<NULL>, 
721,160514404312,5117,9,Camiseta machão c/ short tec,23.0,207.0,2016-05-14 12:44:40,False,<NULL>, 
722,160514404312,800,5,Kit Berço c/ vira e fronha s/ bico,35.0,175.0,2016-05-14 12:45:34,False,<NULL>, 
723,160514404312,210,3,Kit Berço c/ vira e fronha c/ bico,40.0,120.0,2016-05-14 12:45:57,False,<NULL>, 
724,160514404312,260,2,Kit Berço simples 02 peças ,35.0,70.0,2016-05-14 12:46:02,False,<NULL>, 
727,160514404312,410,2,Lençou de carrinho ,20.0,40.0,2016-05-14 12:47:49,False,<NULL>, 
728,160514404312,740,1,"Kit short, camiseta e Tiara ",22.5,22.5,2016-05-14 12:47:57,False,<NULL>, 
729,160514404312,730,4,"Kit short, camiseta e boné",25.5,102.0,2016-05-14 12:48:05,False,<NULL>, 
731,160514404312,3007,2,"Kit Cueca, Camiseta, sapato tecido ",26.5,53.0,2016-05-14 12:49:28,False,<NULL>, 
732,160514404312,110,5,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,150.0,2016-05-14 12:49:43,False,<NULL>, 
733,160514404312,150,12,Toalha fralda s/ bico ,12.9,154.8,2016-05-14 12:50:12,False,<NULL>, 
734,160514404312,160,4,Toalha fralda c/ bico ,13.5,54.0,2016-05-14 12:50:24,False,<NULL>, 
735,160514404312,270,3,Toalha fralda capuz,15.5,46.5,2016-05-14 12:50:38,False,<NULL>, 
736,160514404312,1110,4,Lençol de elástico c/ barra e fronha,40.0,160.0,2016-05-14 12:50:51,False,<NULL>, 
737,160514404312,3008,13,Kit Calcinha Camiseta e Sapatilha,27.9,362.7,2016-05-14 12:51:36,False,<NULL>, 
738,160514404312,700,9,Kit calcinha e camiseta,17.4,156.6,2016-05-14 12:51:52,False,<NULL>, 
739,160514404312,2301,4,Bata com Sapatilha,37.8,151.2,2016-05-14 12:52:16,False,<NULL>, 
740,160514404312,310,5,Roupão de felpa ,32.5,162.5,2016-05-14 12:52:46,False,<NULL>, 
741,160514404312,400,28,Kit camiseta 3 peças,23.0,644.0,2016-05-14 12:53:33,False,<NULL>, 
742,160514404312,500,10,Kit Cheirinho c/ 03 peças,19.5,195.0,2016-05-14 12:54:21,False,<NULL>, 
743,160514404312,300,13,Kit Fralda c/ 03 peças,21.0,273.0,2016-05-14 12:54:57,False,<NULL>, 
744,160514404312,1200,8,Kit Calcinha de Malha 3 peças,18.9,151.2,2016-05-14 12:56:08,False,<NULL>, 
745,160514404312,940,10,Kit Cuecas c/ 03 peças,15.0,150.0,2016-05-14 12:56:28,False,<NULL>, 
746,160514404312,1090,5,Kit calcinha c/ bico,27.6,138.0,2016-05-14 12:57:02,False,<NULL>, 
747,160514404312,730,2,"Kit short, camiseta e boné",25.5,51.0,2016-05-14 12:57:28,False,<NULL>, 
748,160514404312,299,3,Kit Body c/colete e mijão ,25.0,75.0,2016-05-14 12:57:39,False,<NULL>, 
749,160514404312,930,15,Kit Cueca e Camiseta ,15.9,238.5,2016-05-14 13:00:02,False,<NULL>, 
750,160514404312,2230,23,Touca ,8.0,184.0,2016-05-14 13:00:54,False,<NULL>, 
751,160514404312,190,8,Luva individual ,3.0,24.0,2016-05-14 13:01:37,False,<NULL>, 
752,160514404312,90,37,Sapato c/ luva,8.9,329.3,2016-05-14 13:02:45,False,<NULL>, 
754,160514404312,3002,6,"Kit c/ 4 peças (Toalha Fralda , camiseta, cheirinho, toalhinha)",42.9,257.4,2016-05-14 13:04:23,False,<NULL>, 
755,160514404312,5020,1,"Kit Manta Felpuce, body, mijão",79.5,79.5,2016-05-14 13:04:45,False,<NULL>, 
756,160514404312,5033,1,Body com mijão,20.0,20.0,2016-05-14 13:05:16,False,<NULL>, 
757,160514404312,5123,1,Fralda com barra,7.0,7.0,2016-05-14 13:05:54,False,<NULL>, 
758,160514404312,5133,1,Camiseta individual,7.5,7.5,2016-05-14 13:08:26,False,<NULL>, 
759,160514404312,5116,2,Sapatilha c/ Tiara,15.0,30.0,2016-05-14 13:10:48,False,<NULL>, 
761,160514404312,240,4,Kit Pano de xixi 02 peças (malha),26.0,104.0,2016-05-14 13:11:32,False,<NULL>, 
762,160514404312,840,1,Manta bordada - simples,44.9,44.9,2016-05-14 13:12:22,False,<NULL>, 
763,160517211209,90,19,Sapato c/ luva,8.9,169.1,2016-05-17 09:12:33,False,<NULL>, 
764,160517211209,5118,4,Kit Cheirinho malha felpuce,16.0,64.0,2016-05-17 09:13:15,False,<NULL>, 
765,160517211209,299,4,Kit Body c/colete e mijão ,25.0,100.0,2016-05-17 09:13:30,False,<NULL>, 
766,160517211209,110,5,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,150.0,2016-05-17 09:13:44,False,<NULL>, 
767,160517211209,2236,4,Bory Ind. c/Barra de Tecido,16.5,66.0,2016-05-17 09:14:15,False,<NULL>, 
768,160517211209,240,4,Kit Pano de xixi 02 peças (malha),26.0,104.0,2016-05-17 09:14:26,False,<NULL>, 
769,160519003311,400,72,Kit camiseta 3 peças,23.0,1656.0,2016-05-19 11:33:25,False,<NULL>, 
770,160519003311,910,97,Shortinho individual ,6.9,669.3,2016-05-19 11:34:03,False,<NULL>, 
771,160519003311,1080,56,Mijão individual ,6.6,369.6,2016-05-19 11:34:23,False,<NULL>, 
772,160519003311,1000,16,Cobertor Flanela,15.0,240.0,2016-05-19 11:35:11,False,<NULL>, 
773,160519003311,90,30,Sapato c/ luva,8.9,267.0,2016-05-19 11:35:34,False,<NULL>, 
774,160519003311,1200,14,Kit Calcinha de Malha 3 peças,18.9,264.6,2016-05-19 11:35:48,False,<NULL>, 
775,160519003311,2301,8,Bata com Sapatilha,37.8,302.4,2016-05-19 11:36:06,False,<NULL>, 
776,160519003311,1190,8,Kit Body s/ manga c/ short,17.9,143.2,2016-05-19 11:36:35,False,<NULL>, 
777,160519003311,2223,8,"Kit chapéu tecido, Camiseta, shortinho-malha",27.2,217.6,2016-05-19 11:36:46,False,<NULL>, 
778,160519003311,500,16,Kit Cheirinho c/ 03 peças,19.5,312.0,2016-05-19 11:37:00,False,<NULL>, 
779,160519003311,940,12,Kit Cuecas c/ 03 peças,15.0,180.0,2016-05-19 11:37:14,False,<NULL>, 
780,160519004211,400,72,Kit camiseta 3 peças,23.0,1656.0,2016-05-19 11:42:11,False,<NULL>, 
781,160519004211,910,100,Shortinho individual ,6.9,690.0,2016-05-19 11:42:25,False,<NULL>, 
782,160519004211,1080,56,Mijão individual ,6.6,369.6,2016-05-19 11:42:45,False,<NULL>, 
783,160519004211,1000,16,Cobertor Flanela,15.0,240.0,2016-05-19 11:42:58,False,<NULL>, 
784,160519004211,90,26,Sapato c/ luva,8.9,231.4,2016-05-19 11:44:34,False,<NULL>, 
785,160519004211,1200,14,Kit Calcinha de Malha 3 peças,18.9,264.6,2016-05-19 11:44:51,False,<NULL>, 
786,160519004211,2301,8,Bata com Sapatilha,37.8,302.4,2016-05-19 11:45:12,False,<NULL>, 
787,160519004211,1190,8,Kit Body s/ manga c/ short,17.9,143.2,2016-05-19 11:45:25,False,<NULL>, 
788,160519004211,2223,5,"Kit chapéu tecido, Camiseta, shortinho-malha",27.2,136.0,2016-05-19 11:45:37,False,<NULL>, 
789,160519004211,500,20,Kit Cheirinho c/ 03 peças,19.5,390.0,2016-05-19 11:48:15,False,<NULL>, 
790,160519004211,940,12,Kit Cuecas c/ 03 peças,15.0,180.0,2016-05-19 11:49:21,False,<NULL>, 
802,160520035316,90,12,Sapato c/ luva,8.9,106.8,2016-05-20 16:53:13,False,<NULL>, 
803,160520035316,299,8,Kit Body c/colete e mijão ,25.0,200.0,2016-05-20 16:53:21,False,<NULL>, 
804,160520035316,2236,8,Bory Ind. c/Barra de Tecido,16.5,132.0,2016-05-20 16:53:42,False,<NULL>, 
805,160520035316,730,4,"Kit short, camiseta e boné",25.5,102.0,2016-05-20 16:53:53,False,<NULL>, 
806,160520035316,240,6,Kit Pano de xixi 02 peças (malha),26.0,156.0,2016-05-20 16:54:10,False,<NULL>, 
807,160520035316,3008,6,Kit Calcinha Camiseta e Sapatilha,27.9,167.4,2016-05-20 16:54:24,False,<NULL>, 
808,160520035316,1100,6,"Kit Vestido, Calcinha e Tiara ",30.0,180.0,2016-05-20 16:54:45,False,<NULL>, 
809,160520035316,110,4,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,120.0,2016-05-20 16:54:59,False,<NULL>, 
810,160520035316,2301,4,Bata com Sapatilha,37.8,151.2,2016-05-20 16:55:12,False,<NULL>, 
811,160520035316,400,12,Kit camiseta 3 peças,23.0,276.0,2016-05-20 16:55:19,False,<NULL>, 
812,160520035316,500,6,Kit Cheirinho c/ 03 peças,19.5,117.0,2016-05-20 16:55:29,False,<NULL>, 
813,160520035316,940,4,Kit Cuecas c/ 03 peças,15.0,60.0,2016-05-20 16:55:43,False,<NULL>, 
814,160520035316,270,4,Toalha fralda capuz,15.5,62.0,2016-05-20 16:56:04,False,<NULL>, 
815,160520035316,1120,4,Kit Body Mijao Sapato com luva,25.0,100.0,2016-05-20 16:56:41,False,<NULL>, 
816,160523582109,90,12,Sapato c/ luva,8.9,106.8,2016-05-23 09:22:09,False,<NULL>, 
817,160523582109,299,8,Kit Body c/colete e mijão ,25.0,200.0,2016-05-23 09:22:16,False,<NULL>, 
818,160523582109,2236,8,Bory Ind. c/Barra de Tecido,16.5,132.0,2016-05-23 09:22:26,False,<NULL>, 
819,160523582109,730,4,"Kit short, camiseta e boné",25.5,102.0,2016-05-23 09:22:35,False,<NULL>, 
820,160523582109,240,6,Kit Pano de xixi 02 peças (malha),26.0,156.0,2016-05-23 09:22:49,False,<NULL>, 
821,160523582109,3008,6,Kit Calcinha Camiseta e Sapatilha,27.9,167.4,2016-05-23 09:23:08,False,<NULL>, 
822,160523582109,1100,6,"Kit Vestido, Calcinha e Tiara ",30.0,180.0,2016-05-23 09:23:15,False,<NULL>, 
823,160523582109,110,4,Kit Pagão completo ( conj. 03 peças e sapatinho ),30.0,120.0,2016-05-23 09:23:23,False,<NULL>, 
824,160523582109,2301,4,Bata com Sapatilha,37.8,151.2,2016-05-23 09:23:40,False,<NULL>, 
825,160523582109,400,12,Kit camiseta 3 peças,23.0,276.0,2016-05-23 09:23:47,False,<NULL>, 
826,160523582109,500,6,Kit Cheirinho c/ 03 peças,19.5,117.0,2016-05-23 09:23:53,False,<NULL>, 
827,160523582109,940,4,Kit Cuecas c/ 03 peças,15.0,60.0,2016-05-23 09:23:59,False,<NULL>, 
828,160523582109,270,4,Toalha fralda capuz,15.5,62.0,2016-05-23 09:24:07,False,<NULL>, 
829,160523582109,1120,4,Kit Body Mijao Sapato com luva,25.0,100.0,2016-05-23 09:24:14,False,<NULL>, 
830,160523582109,2216,4,Kit Body c/saia e Tiara,25.0,100.0,2016-05-23 09:24:26,False,<NULL>, 
831,160523582109,1200,6,Kit Calcinha de Malha 3 peças,18.9,113.4,2016-05-23 09:24:38,False,<NULL>, 
832,160523582109,700,6,Kit calcinha e camiseta,17.4,104.4,2016-05-23 09:24:50,False,<NULL>, 
833,160523582109,5134,5,Jardineira com camiseta c/manga,31.9,159.5,2016-05-23 09:29:04,False,<NULL>, 
834,160525201613,240,4,Kit Pano de xixi 02 peças (malha),26.0,104.0,2016-05-25 13:16:58,False,<NULL>, 
835,160525201613,170,4,Kit Pano de xixi 03 peças,42.0,168.0,2016-05-25 13:17:17,False,<NULL>, 
836,160525201613,90,44,Sapato c/ luva,8.9,391.6,2016-05-25 13:18:50,False,<NULL>, 
837,160525201613,500,14,Kit Cheirinho c/ 03 peças,19.5,273.0,2016-05-25 13:19:25,False,<NULL>, 
